Name,dev_country,Substance,FOOD_system_stage,Y_2018,Country_Num,Country_Class_NUM
Togo,D,3,4,15.44123785,204,0
Togo,D,3,5,791.473868,204,0
Togo,D,3,6,1.254047356,204,0
Togo,D,3,7,0.912326083,204,0
Thailand,D,0,0,195.4346782,202,0
Thailand,D,0,1,19143.61628,202,0
Thailand,D,0,3,403.7389142,202,0
Thailand,D,0,4,2514.340862,202,0
Thailand,D,0,5,74535.84704,202,0
Thailand,D,0,6,15.23798191,202,0
Thailand,D,0,7,373.4685573,202,0
Thailand,D,1,0,1755.600902,202,0
Thailand,D,1,1,6.822335556,202,0
Thailand,D,1,3,15148.31,202,0
Thailand,D,1,4,8187.686099,202,0
Thailand,D,1,5,9976.791717,202,0
Thailand,D,1,6,1636.633055,202,0
Thailand,D,1,7,7986.424855,202,0
Thailand,D,3,0,1004.170317,202,0
Thailand,D,3,1,559.4486527,202,0
Thailand,D,3,3,86.92745949,202,0
Thailand,D,3,4,528.985013,202,0
Thailand,D,3,5,13367.69821,202,0
Thailand,D,3,6,42.94436183,202,0
Thailand,D,3,7,44.49631307,202,0
Tajikistan,I,0,0,1.729651312,200,1
Tajikistan,I,0,1,1204.340497,200,1
Tajikistan,I,0,3,131.755928,200,1
Tajikistan,I,0,4,44.74102719,200,1
Tajikistan,I,0,5,6668.661104,200,1
Tajikistan,I,0,6,1.495875377,200,1
Tajikistan,I,0,7,0.819021808,200,1
Tajikistan,I,1,0,18.44717567,200,1
Tajikistan,I,1,3,691.6331902,200,1
Tajikistan,I,1,4,28.11378925,200,1
Tajikistan,I,1,5,135.768943,200,1
Tajikistan,I,1,6,6.019758761,200,1
Tajikistan,I,1,7,127.7347752,200,1
Tajikistan,I,3,0,21.77060455,200,1
Tajikistan,I,3,1,66.169705,200,1
Tajikistan,I,3,3,2.826079564,200,1
Tajikistan,I,3,4,16.69057878,200,1
Tajikistan,I,3,5,1623.988595,200,1
Tajikistan,I,3,6,0.023589535,200,1
Tajikistan,I,3,7,0.38614934,200,1
Tokelau,D,0,1,0.1577184,205,0
Tokelau,D,0,4,0.001969968,205,0
Tokelau,D,0,5,0.119265185,205,0
Tokelau,D,3,5,0.106392651,205,0
Turkmenistan,I,0,0,189.5685992,210,1
Turkmenistan,I,0,1,1295.077137,210,1
Turkmenistan,I,0,3,762.9501367,210,1
Turkmenistan,I,0,4,1439.414517,210,1
Turkmenistan,I,0,5,10598.42488,210,1
Turkmenistan,I,0,6,1927.087586,210,1
Turkmenistan,I,0,7,554.7809089,210,1
Turkmenistan,I,1,0,228.6541351,210,1
Turkmenistan,I,1,3,371.053778,210,1
Turkmenistan,I,1,4,464.6157487,210,1
Turkmenistan,I,1,5,1702.772806,210,1
Turkmenistan,I,1,6,3522.834144,210,1
Turkmenistan,I,1,7,1115.596228,210,1
Turkmenistan,I,3,0,36.81795898,210,1
Turkmenistan,I,3,1,72.58032,210,1
Turkmenistan,I,3,3,0.301449716,210,1
Turkmenistan,I,3,4,20.17154207,210,1
Turkmenistan,I,3,5,3704.511631,210,1
Turkmenistan,I,3,6,1.679962608,210,1
Turkmenistan,I,3,7,7.553424213,210,1
Timor-Leste,D,0,0,21.59557352,203,0
Timor-Leste,D,0,1,200.1647316,203,0
Timor-Leste,D,0,3,69.9295704,203,0
Timor-Leste,D,0,4,143.9465487,203,0
Timor-Leste,D,0,5,782.4585425,203,0
Timor-Leste,D,0,6,34.36492687,203,0
Timor-Leste,D,0,7,24.26262389,203,0
Timor-Leste,D,1,0,6.55156549,203,0
Timor-Leste,D,1,1,0.083393689,203,0
Timor-Leste,D,1,3,10.06255175,203,0
Timor-Leste,D,1,4,17.93791667,203,0
Timor-Leste,D,1,5,23.2929949,203,0
Timor-Leste,D,1,6,5.055870314,203,0
Timor-Leste,D,1,7,42.17139715,203,0
Timor-Leste,D,3,0,2.046256122,203,0
Timor-Leste,D,3,1,10.06354366,203,0
Timor-Leste,D,3,3,0.0117519,203,0
Timor-Leste,D,3,4,2.52618684,203,0
Timor-Leste,D,3,5,195.1116014,203,0
Timor-Leste,D,3,6,0.004087389,203,0
Timor-Leste,D,3,7,0.193057145,203,0
Tonga,D,0,0,0.020661543,206,0
Tonga,D,0,1,24.8301018,206,0
Tonga,D,0,3,0.00027629,206,0
Tonga,D,0,4,0.195981485,206,0
Tonga,D,0,5,57.84863201,206,0
Tonga,D,0,6,0.000412778,206,0
Tonga,D,0,7,0.012376903,206,0
Tonga,D,1,0,0.925405231,206,0
Tonga,D,1,3,0.34025376,206,0
Tonga,D,1,4,0.364268697,206,0
Tonga,D,1,5,2.912882876,206,0
Tonga,D,1,6,0.405613525,206,0
Tonga,D,1,7,8.347712103,206,0
Tonga,D,3,0,0.2151373,206,0
Tonga,D,3,3,0.000592316,206,0
Tonga,D,3,4,0.000638613,206,0
Tonga,D,3,5,20.61714704,206,0
Tonga,D,3,6,0.00071156,206,0
Tonga,D,3,7,0.065643726,206,0
Trinidad and Tobago,D,0,0,31.30633757,207,0
Trinidad and Tobago,D,0,1,1350.109046,207,0
Trinidad and Tobago,D,0,3,155.7837712,207,0
Trinidad and Tobago,D,0,4,529.2588267,207,0
Trinidad and Tobago,D,0,5,162.1909443,207,0
Trinidad and Tobago,D,0,6,128.3063939,207,0
Trinidad and Tobago,D,0,7,67.5063503,207,0
Trinidad and Tobago,D,1,0,144.9417131,207,0
Trinidad and Tobago,D,1,3,256.3173919,207,0
Trinidad and Tobago,D,1,4,376.7028684,207,0
Trinidad and Tobago,D,1,5,7927.223244,207,0
Trinidad and Tobago,D,1,6,108.8041827,207,0
Trinidad and Tobago,D,1,7,368.2760956,207,0
Trinidad and Tobago,D,3,0,9.638392252,207,0
Trinidad and Tobago,D,3,1,15.5561095,207,0
Trinidad and Tobago,D,3,3,0.138675351,207,0
Trinidad and Tobago,D,3,4,18.01803944,207,0
Trinidad and Tobago,D,3,5,137.8625546,207,0
Trinidad and Tobago,D,3,6,0.057161201,207,0
Trinidad and Tobago,D,3,7,2.304462887,207,0
Tunisia,D,0,0,64.15994985,208,0
Tunisia,D,0,1,3122.204784,208,0
Tunisia,D,0,3,168.3138744,208,0
Tunisia,D,0,4,60.3818322,208,0
Tunisia,D,0,5,2731.206687,208,0
Tunisia,D,0,6,11.56521689,208,0
Tunisia,D,0,7,75.57187131,208,0
Tunisia,D,1,0,423.678244,208,0
Tunisia,D,1,3,1883.606625,208,0
Tunisia,D,1,4,370.7051551,208,0
Tunisia,D,1,5,1583.644699,208,0
Tunisia,D,1,6,211.1606312,208,0
Tunisia,D,1,7,890.3496571,208,0
Tunisia,D,3,0,50.66180119,208,0
Tunisia,D,3,1,156.00603,208,0
Tunisia,D,3,3,2.218137931,208,0
Tunisia,D,3,4,39.2240157,208,0
Tunisia,D,3,5,1697.266531,208,0
Tunisia,D,3,6,0.177463099,208,0
Tunisia,D,3,7,5.55713049,208,0
Turkey,I,0,0,30.58790694,209,1
Turkey,I,0,1,10673.58418,209,1
Turkey,I,0,3,258.6628718,209,1
Turkey,I,0,4,610.6641449,209,1
Turkey,I,0,5,44608.93316,209,1
Turkey,I,0,6,46.07990397,209,1
Turkey,I,0,7,113.0840427,209,1
Turkey,I,1,0,2527.957198,209,1
Turkey,I,1,1,0.269146199,209,1
Turkey,I,1,3,16749.4553,209,1
Turkey,I,1,4,7868.215189,209,1
Turkey,I,1,5,15306.17112,209,1
Turkey,I,1,6,3534.075832,209,1
Turkey,I,1,7,10277.7064,209,1
Turkey,I,3,0,464.3097567,209,1
Turkey,I,3,1,1116.851787,209,1
Turkey,I,3,3,58.69232209,209,1
Turkey,I,3,4,309.5002139,209,1
Turkey,I,3,5,21501.03303,209,1
Turkey,I,3,6,20.1766101,209,1
Turkey,I,3,7,60.22801339,209,1
Tuvalu,D,0,1,3.319360212,212,0
Tuvalu,D,0,4,0.015103088,212,0
Tuvalu,D,0,5,1.65681796,212,0
Tuvalu,D,3,5,1.202886569,212,0
Taiwan_Province of China,D,0,0,5.862891528,199,0
Taiwan_Province of China,D,0,1,6535.824458,199,0
Taiwan_Province of China,D,0,3,21.18183745,199,0
Taiwan_Province of China,D,0,4,424.5646405,199,0
Taiwan_Province of China,D,0,5,3060.966038,199,0
Taiwan_Province of China,D,0,6,12.8395983,199,0
Taiwan_Province of China,D,0,7,45.86174275,199,0
Taiwan_Province of China,D,1,0,2145.712549,199,0
Taiwan_Province of China,D,1,1,0.299092923,199,0
Taiwan_Province of China,D,1,3,5696.065368,199,0
Taiwan_Province of China,D,1,4,2133.073392,199,0
Taiwan_Province of China,D,1,5,2998.858192,199,0
Taiwan_Province of China,D,1,6,1555.55579,199,0
Taiwan_Province of China,D,1,7,4367.986126,199,0
Taiwan_Province of China,D,3,0,249.4534426,199,0
Taiwan_Province of China,D,3,1,270.4705167,199,0
Taiwan_Province of China,D,3,3,21.23430888,199,0
Taiwan_Province of China,D,3,4,6.953981804,199,0
Taiwan_Province of China,D,3,5,1269.777104,199,0
Taiwan_Province of China,D,3,6,6.355200303,199,0
Taiwan_Province of China,D,3,7,55.6846069,199,0
Tanzania_United Republic of,D,0,0,538.9093031,201,0
Tanzania_United Republic of,D,0,1,8519.726483,201,0
Tanzania_United Republic of,D,0,3,8.255554897,201,0
Tanzania_United Republic of,D,0,4,157.1712487,201,0
Tanzania_United Republic of,D,0,5,33069.591,201,0
Uganda,D,1,4,7.670057464,213,0
Tanzania_United Republic of,D,0,6,3.656213503,201,0
Tanzania_United Republic of,D,0,7,3.302465774,201,0
Tanzania_United Republic of,D,1,0,109.0018241,201,0
Tanzania_United Republic of,D,1,3,57.9741952,201,0
Tanzania_United Republic of,D,1,4,9.848245713,201,0
Tanzania_United Republic of,D,1,5,229.1240475,201,0
Tanzania_United Republic of,D,1,6,24.58816677,201,0
Tanzania_United Republic of,D,1,7,508.5511629,201,0
Tanzania_United Republic of,D,3,0,153.0614464,201,0
Tanzania_United Republic of,D,3,1,472.0339,201,0
Tanzania_United Republic of,D,3,3,0.036926735,201,0
Tanzania_United Republic of,D,3,4,118.0221888,201,0
Tanzania_United Republic of,D,3,5,13230.53095,201,0
Tanzania_United Republic of,D,3,6,0.037229348,201,0
Tanzania_United Republic of,D,3,7,3.253890963,201,0
Uganda,D,0,0,178.1528349,213,0
Uganda,D,0,1,6203.296814,213,0
Uganda,D,0,3,0.024144491,213,0
Uganda,D,0,4,58.42564426,213,0
Uganda,D,0,5,20199.06074,213,0
Uganda,D,0,6,5.205267908,213,0
Uganda,D,0,7,1.067248337,213,0
Uganda,D,1,0,22.43279559,213,0
Uganda,D,1,3,8.219348289,213,0
Uganda,D,1,5,80.45311326,213,0
Uganda,D,1,6,7.940000545,213,0
Uganda,D,1,7,216.4279669,213,0
Uganda,D,3,0,101.0632189,213,0
Uganda,D,3,1,306.47515,213,0
Uganda,D,3,3,0.033691714,213,0
Uganda,D,3,4,87.45299067,213,0
Uganda,D,3,5,9076.306593,213,0
Uganda,D,3,6,0.685192941,213,0
Uganda,D,3,7,1.730662134,213,0
Ukraine,I,0,0,171.2163099,214,1
Ukraine,I,0,1,5779.260908,214,1
Ukraine,I,0,3,225.5840924,214,1
Ukraine,I,0,4,383.1624354,214,1
Ukraine,I,0,5,13352.83637,214,1
Ukraine,I,0,6,26.55316376,214,1
Ukraine,I,0,7,43.37461312,214,1
Ukraine,I,1,0,1893.711642,214,1
Ukraine,I,1,1,5.532696223,214,1
Ukraine,I,1,3,2159.416075,214,1
Ukraine,I,1,4,2194.035469,214,1
Ukraine,I,1,5,7002.437208,214,1
Ukraine,I,1,6,1053.275218,214,1
Ukraine,I,1,7,3062.003318,214,1
Ukraine,I,3,0,182.4091675,214,1
Ukraine,I,3,1,493.4458374,214,1
Ukraine,I,3,3,6.042471981,214,1
Ukraine,I,3,4,131.8053757,214,1
Ukraine,I,3,5,15841.45773,214,1
Ukraine,I,3,6,2.64498065,214,1
Ukraine,I,3,7,18.56199308,214,1
Uruguay,D,0,0,18.22969556,221,0
Uruguay,D,0,1,595.8869071,221,0
Uruguay,D,0,3,17.95351037,221,0
Uruguay,D,0,4,1804.401172,221,0
Uruguay,D,0,5,22064.12435,221,0
Uruguay,D,0,6,3.03565391,221,0
Uruguay,D,0,7,3.317215663,221,0
Uruguay,D,1,0,68.5764821,221,0
Uruguay,D,1,1,0.612814854,221,0
Uruguay,D,1,3,143.7864066,221,0
Uruguay,D,1,4,149.0845079,221,0
Uruguay,D,1,5,623.7597422,221,0
Uruguay,D,1,6,16.19212001,221,0
Uruguay,D,1,7,553.1257965,221,0
Uruguay,D,3,0,60.26821837,221,0
Uruguay,D,3,1,39.26338298,221,0
Uruguay,D,3,3,21.19519277,221,0
Uruguay,D,3,4,15.65414688,221,0
Uruguay,D,3,5,6452.236815,221,0
Uruguay,D,3,6,0.337180736,221,0
Uruguay,D,3,7,3.794715207,221,0
United States,I,0,0,1377.939899,219,1
United States,I,0,1,73418.42659,219,1
United States,I,0,3,4238.971948,219,1
United States,I,0,4,14483.01834,219,1
United States,I,0,5,269835.7695,219,1
United States,I,0,6,4965.843471,219,1
United States,I,0,7,3618.459208,219,1
United States,I,1,0,40479.9697,219,1
United States,I,1,3,49005.32509,219,1
United States,I,1,4,78297.84908,219,1
United States,I,1,5,82081.92226,219,1
United States,I,1,6,98656.49283,219,1
United States,I,1,7,194452.8042,219,1
United States,I,3,0,5712.142247,219,1
United States,I,3,1,7554.7949,219,1
United States,I,3,3,674.0935773,219,1
United States,I,3,4,1683.272806,219,1
United States,I,3,5,186632.7796,219,1
United States,I,3,6,330.7166964,219,1
United States,I,3,7,4373.226994,219,1
Uzbekistan,I,0,0,167.9891487,222,1
Uzbekistan,I,0,1,6511.764616,222,1
Uzbekistan,I,0,3,472.6488731,222,1
Uzbekistan,I,0,4,1148.051035,222,1
Uzbekistan,I,0,5,36398.51866,222,1
Uzbekistan,I,0,6,250.3657161,222,1
Uzbekistan,I,0,7,541.6980417,222,1
Uzbekistan,I,1,0,835.8073082,222,1
Uzbekistan,I,1,3,469.8377594,222,1
Uzbekistan,I,1,4,516.1649039,222,1
Uzbekistan,I,1,5,9257.954621,222,1
Uzbekistan,I,1,6,787.1914396,222,1
Uzbekistan,I,1,7,402.0483004,222,1
Uzbekistan,I,3,0,48.83946641,222,1
Uzbekistan,I,3,1,409.02485,222,1
Uzbekistan,I,3,3,0.48133143,222,1
Uzbekistan,I,3,4,106.4569075,222,1
Uzbekistan,I,3,5,10817.62764,222,1
Uzbekistan,I,3,6,0.47208491,222,1
Uzbekistan,I,3,7,5.156862889,222,1
Saint Vincent and the Grenadines,D,0,0,0.005145384,177,0
Saint Vincent and the Grenadines,D,0,1,34.70088246,177,0
Saint Vincent and the Grenadines,D,0,3,0.000554759,177,0
Saint Vincent and the Grenadines,D,0,4,0.270311973,177,0
Saint Vincent and the Grenadines,D,0,5,10.5931788,177,0
Saint Vincent and the Grenadines,D,0,6,0.003303507,177,0
Saint Vincent and the Grenadines,D,0,7,0.011409509,177,0
Saint Vincent and the Grenadines,D,1,0,1.839887653,177,0
Saint Vincent and the Grenadines,D,1,1,0.001736082,177,0
Saint Vincent and the Grenadines,D,1,3,0.532786142,177,0
Saint Vincent and the Grenadines,D,1,4,0.629550683,177,0
Saint Vincent and the Grenadines,D,1,5,7.87438785,177,0
Saint Vincent and the Grenadines,D,1,6,1.292688834,177,0
Saint Vincent and the Grenadines,D,1,7,6.468968773,177,0
Saint Vincent and the Grenadines,D,3,0,0.403728634,177,0
Saint Vincent and the Grenadines,D,3,1,1.308283793,177,0
Saint Vincent and the Grenadines,D,3,3,0.001075764,177,0
Saint Vincent and the Grenadines,D,3,4,0.328256209,177,0
Saint Vincent and the Grenadines,D,3,5,6.176355634,177,0
Saint Vincent and the Grenadines,D,3,6,0.002719521,177,0
Saint Vincent and the Grenadines,D,3,7,0.04791492,177,0
Venezuela,D,0,0,164.7191639,224,0
Venezuela,D,0,1,9192.076101,224,0
Venezuela,D,0,3,378.0527098,224,0
Venezuela,D,0,4,775.9822755,224,0
Venezuela,D,0,5,32138.48241,224,0
Venezuela,D,0,6,47.33583973,224,0
Venezuela,D,0,7,1105.013459,224,0
Venezuela,D,1,0,1019.701947,224,0
Venezuela,D,1,1,8.192208472,224,0
Venezuela,D,1,3,1192.766885,224,0
Venezuela,D,1,4,1314.286535,224,0
Venezuela,D,1,5,1158.02524,224,0
Venezuela,D,1,6,463.6181768,224,0
Venezuela,D,1,7,6031.522318,224,0
Venezuela,D,3,0,182.4707048,224,0
Venezuela,D,3,1,238.2900981,224,0
Venezuela,D,3,3,1.171830401,224,0
Venezuela,D,3,4,80.7564197,224,0
Venezuela,D,3,5,8988.129625,224,0
Venezuela,D,3,6,0.785264294,224,0
Venezuela,D,3,7,43.85530827,224,0
Virgin Islands_British,D,0,0,0.007567281,227,0
Virgin Islands_British,D,0,1,5.89994846,227,0
Virgin Islands_British,D,0,3,0.000663823,227,0
Virgin Islands_British,D,0,4,0.000788623,227,0
Virgin Islands_British,D,0,5,6.517973857,227,0
Virgin Islands_British,D,0,6,0.004042683,227,0
Virgin Islands_British,D,0,7,0.014032017,227,0
Virgin Islands_British,D,1,0,2.263005576,227,0
Virgin Islands_British,D,1,3,0.652489744,227,0
Virgin Islands_British,D,1,4,0.774326025,227,0
Virgin Islands_British,D,1,5,9.685230856,227,0
Virgin Islands_British,D,1,6,1.589964867,227,0
Virgin Islands_British,D,1,7,7.956627495,227,0
Virgin Islands_British,D,3,0,0.496643639,227,0
Virgin Islands_British,D,3,3,0.001299793,227,0
Virgin Islands_British,D,3,4,0.001544156,227,0
Virgin Islands_British,D,3,5,3.352114048,227,0
Virgin Islands_British,D,3,6,0.00331902,227,0
Virgin Islands_British,D,3,7,0.058932128,227,0
Virgin Islands_USA,D,0,1,32.13167357,228,0
Virgin Islands_USA,D,0,5,16.82191491,228,0
Virgin Islands_USA,D,3,5,4.39385808,228,0
Viet Nam,D,0,0,432.3473131,226,0
Viet Nam,D,0,1,19602.92379,226,0
Viet Nam,D,0,3,1560.817576,226,0
Viet Nam,D,0,4,1518.500985,226,0
Viet Nam,D,0,5,76929.90111,226,0
Viet Nam,D,0,6,97.67039417,226,0
Viet Nam,D,0,7,269.3598042,226,0
Viet Nam,D,1,0,3375.60116,226,0
Viet Nam,D,1,1,23.04061112,226,0
Viet Nam,D,1,3,20336.28687,226,0
Viet Nam,D,1,4,8253.108545,226,0
Viet Nam,D,1,5,8442.04756,226,0
Viet Nam,D,1,6,1312.341028,226,0
Viet Nam,D,1,7,3567.085469,226,0
Viet Nam,D,3,0,1139.606375,226,0
Viet Nam,D,3,1,1175.764344,226,0
Viet Nam,D,3,3,125.694538,226,0
Viet Nam,D,3,4,516.7048178,226,0
Viet Nam,D,3,5,17659.23288,226,0
Viet Nam,D,3,6,3.70017737,226,0
Viet Nam,D,3,7,18.13108198,226,0
Vanuatu,D,0,0,0.832431839,223,0
Vanuatu,D,0,1,83.2017508,223,0
Vanuatu,D,0,3,0.000383587,223,0
Vanuatu,D,0,4,0.646562849,223,0
Vanuatu,D,0,5,344.1899329,223,0
Vanuatu,D,0,6,0.00057186,223,0
Vanuatu,D,0,7,0.017041563,223,0
Vanuatu,D,1,0,1.274159086,223,0
Vanuatu,D,1,3,0.471330358,223,0
Vanuatu,D,1,4,0.501549835,223,0
Vanuatu,D,1,5,4.01065049,223,0
Vanuatu,D,1,6,0.558476226,223,0
Vanuatu,D,1,7,11.4936894,223,0
Vanuatu,D,3,0,0.456735237,223,0
Vanuatu,D,3,1,2.3959604,223,0
Vanuatu,D,3,3,0.000819545,223,0
Vanuatu,D,3,4,0.599873703,223,0
Vanuatu,D,3,5,119.6733263,223,0
Vanuatu,D,3,6,0.000984166,223,0
Vanuatu,D,3,7,0.090382872,223,0
Wallis and Futuna,D,0,1,1.93428452,229,0
Wallis and Futuna,D,0,5,4.026385209,229,0
Wallis and Futuna,D,3,5,3.439630349,229,0
Samoa,D,0,0,0.643747799,178,0
Samoa,D,0,1,38.89503856,178,0
Samoa,D,0,3,0.000795549,178,0
Samoa,D,0,4,0.416110332,178,0
Samoa,D,0,5,144.3805751,178,0
Samoa,D,0,6,0.001187668,178,0
Samoa,D,0,7,0.035534936,178,0
Samoa,D,1,0,2.656891101,178,0
Samoa,D,1,3,0.974415749,178,0
Samoa,D,1,4,1.045836829,178,0
Samoa,D,1,5,8.363034931,178,0
Samoa,D,1,6,1.164540025,178,0
Samoa,D,1,7,23.96673889,178,0
Samoa,D,3,0,0.73435544,178,0
Samoa,D,3,1,2.25778145,178,0
Samoa,D,3,3,0.001703482,178,0
Samoa,D,3,4,0.566281331,178,0
Samoa,D,3,5,41.55532986,178,0
Samoa,D,3,6,0.002046157,178,0
Samoa,D,3,7,0.188467044,178,0
Yemen,D,0,0,26.56342678,231,0
Yemen,D,0,1,5648.849559,231,0
Yemen,D,0,3,18.56635809,231,0
Yemen,D,0,4,52.52180855,231,0
Yemen,D,0,5,5280.599462,231,0
Yemen,D,0,6,7.470675074,231,0
Yemen,D,0,7,40.53523479,231,0
Yemen,D,1,0,284.4657675,231,0
Yemen,D,1,3,207.4322102,231,0
Yemen,D,1,4,33.74795077,231,0
Yemen,D,1,5,197.4209182,231,0
Yemen,D,1,6,43.63827633,231,0
Yemen,D,1,7,395.5814444,231,0
Yemen,D,3,0,13.72323635,231,0
Yemen,D,3,1,210.087495,231,0
Yemen,D,3,3,0.634825595,231,0
Yemen,D,3,4,52.5907974,231,0
Yemen,D,3,5,2538.550142,231,0
Yemen,D,3,6,0.064499177,231,0
Yemen,D,3,7,2.381084295,231,0
South Africa,D,0,0,636.6264368,190,0
South Africa,D,0,1,20152.85022,190,0
South Africa,D,0,3,353.1786234,190,0
South Africa,D,0,4,1750.190678,190,0
South Africa,D,0,5,27072.13914,190,0
South Africa,D,0,6,110.6847956,190,0
South Africa,D,0,7,64.4844191,190,0
South Africa,D,1,0,5607.663476,190,0
South Africa,D,1,3,6307.257886,190,0
South Africa,D,1,4,1842.276295,190,0
South Africa,D,1,5,9339.566843,190,0
South Africa,D,1,6,3152.330937,190,0
South Africa,D,1,7,5925.265126,190,0
South Africa,D,3,0,416.5767932,190,0
South Africa,D,3,1,632.19195,190,0
South Africa,D,3,3,22.03567873,190,0
South Africa,D,3,4,169.3655136,190,0
South Africa,D,3,5,12006.48148,190,0
South Africa,D,3,6,12.26874557,190,0
South Africa,D,3,7,72.89176851,190,0
Zambia,D,0,0,220.0346096,232,0
Zambia,D,0,1,2464.479904,232,0
Zambia,D,0,3,1.235697627,232,0
Zambia,D,0,4,51.19212448,232,0
Zambia,D,0,5,5367.696686,232,0
Zambia,D,0,6,0.11110124,232,0
Zambia,D,0,7,1.3562754,232,0
Zambia,D,1,0,35.04149267,232,0
Zambia,D,1,3,69.1598393,232,0
Zambia,D,1,4,10.94735424,232,0
Zambia,D,1,5,216.9813253,232,0
Zambia,D,1,6,20.17378043,232,0
Zambia,D,1,7,153.9217526,232,0
Zambia,D,3,0,56.20976442,232,0
Zambia,D,3,1,136.78929,232,0
Zambia,D,3,3,0.230678218,232,0
Zambia,D,3,4,35.44918731,232,0
Zambia,D,3,5,6309.631049,232,0
Zambia,D,3,6,0.054125985,232,0
Zambia,D,3,7,1.587200673,232,0
Zimbabwe,D,0,0,361.5959167,233,0
Zimbabwe,D,0,1,2702.376474,233,0
Zimbabwe,D,0,3,6.692995453,233,0
Zimbabwe,D,0,4,55.16171338,233,0
Zimbabwe,D,0,5,8488.566351,233,0
Zimbabwe,D,0,6,0.222123999,233,0
Zimbabwe,D,0,7,2.018573873,233,0
Zimbabwe,D,1,0,136.2669572,233,0
Zimbabwe,D,1,3,198.841757,233,0
Zimbabwe,D,1,4,378.106457,233,0
Zimbabwe,D,1,5,666.876189,233,0
Zimbabwe,D,1,6,45.73383779,233,0
Zimbabwe,D,1,7,274.8353042,233,0
Zimbabwe,D,3,0,106.4708598,233,0
Zimbabwe,D,3,1,113.833135,233,0
Zimbabwe,D,3,3,0.775733018,233,0
Zimbabwe,D,3,4,29.99058483,233,0
Zimbabwe,D,3,5,3572.479803,233,0
Zimbabwe,D,3,6,0.185402089,233,0
Zimbabwe,D,3,7,4.331292853,233,0
